iter	Logloss
720	0.02992035753
721	0.02984753019
722	0.02975160563
723	0.02968458991
724	0.02963340425
725	0.02954919222
726	0.02949703809
727	0.02939714193
728	0.02936634983
729	0.02928985533
730	0.02921850887
731	0.02918321291
732	0.02912724528
733	0.02908418005
734	0.02906703669
735	0.02902559466
736	0.02896889192
737	0.02894647929
738	0.02889349946
739	0.02887806081
740	0.02884321151
741	0.02879530983
742	0.02873415927
743	0.0286922674
744	0.02860750144
745	0.02854286458
746	0.02848741376
747	0.02840759209
748	0.02831553837
749	0.02826371175
750	0.02822531625
751	0.02819983146
752	0.02816630256
753	0.02811831749
754	0.0280590946
755	0.02803567239
756	0.02801800603
757	0.02799878442
758	0.02794504803
759	0.02788805614
760	0.02785049024
761	0.02781316757
762	0.02775516114
763	0.02768727045
764	0.02764369138
765	0.02760924246
766	0.0275710017
767	0.02748791147
768	0.02745444347
769	0.0274187467
770	0.02739483158
771	0.02734384445
772	0.02729845043
773	0.02726745535
774	0.02714756381
775	0.02709640446
776	0.02705066124
777	0.02697825352
778	0.02693755825
779	0.02685288903
780	0.02684716105
781	0.026807041
782	0.02674356349
783	0.02671970742
784	0.02669335565
785	0.02667858746
786	0.02665335684
787	0.0266254418
788	0.02658761081
789	0.02655254614
790	0.02650688969
791	0.02646922336
792	0.0264385974
793	0.02640414319
794	0.02632231718
795	0.02630349869
796	0.0262868976
797	0.02627176304
798	0.02622094893
799	0.02616618644
800	0.02612406746
801	0.02606644056
802	0.0260130476
803	0.0260030157
804	0.02592756709
805	0.02586415578
806	0.02580881811
807	0.02576767364
808	0.02574161513
809	0.02568852534
810	0.02564567632
811	0.02560713472
812	0.02557419706
813	0.02553634267
814	0.02551571655
815	0.02550478515
816	0.02546881947
817	0.02543324031
818	0.02540541066
819	0.02534917024
820	0.02529399152
821	0.02523765259
822	0.0252107779
823	0.02519226181
824	0.02516853046
825	0.02511435935
826	0.02507335884
827	0.02503697932
828	0.02501872423
829	0.02496724658
830	0.02494668535
831	0.02487632303
832	0.02486086981
833	0.0247914282
834	0.02474851338
835	0.02469012178
836	0.02464737214
837	0.02460646642
838	0.02454224713
839	0.02451593007
840	0.02447960316
841	0.02444393391
842	0.02439310071
843	0.02434312754
844	0.0242928042
845	0.02422726596
846	0.02420769304
847	0.02417899752
848	0.0241444526
849	0.02409477559
850	0.02405886831
851	0.02401916215
852	0.02400938263
853	0.023962496
854	0.02393611559
855	0.02390821278
856	0.02384931945
857	0.02381127187
858	0.02377018229
859	0.02373710293
860	0.02369406328
861	0.02364552099
862	0.0236418561
863	0.02358374948
864	0.02357389557
865	0.02356225543
866	0.02350348591
867	0.0234493135
868	0.02342916438
869	0.02337964722
870	0.02336980304
871	0.02334865073
872	0.02329681915
873	0.02326299748
874	0.02319609133
875	0.02316037575
876	0.02312992242
877	0.0230795985
878	0.02303049768
879	0.02301145419
880	0.02298072972
881	0.02297351874
882	0.02293550942
883	0.02288141293
884	0.02285831041
885	0.02284166556
886	0.02280942062
887	0.02277489644
888	0.02275290464
889	0.02270696917
890	0.02264242992
891	0.02262123867
892	0.02256735277
893	0.02254293438
894	0.02250214299
895	0.02245410613
896	0.0224223169
897	0.02236721242
898	0.02235907854
899	0.02235144804
900	0.02234153651
901	0.02230615157
902	0.02227381594
903	0.02225863503
904	0.02221187117
905	0.02217922998
906	0.02217922222
907	0.02209696196
908	0.02206170918
909	0.02202717353
910	0.0219672632
911	0.0219408094
912	0.02190456181
913	0.02187746398
914	0.0218543049
915	0.02183133936
916	0.02181148842
917	0.02179949261
918	0.02173769359
919	0.02167636111
920	0.02163911417
921	0.02161227836
922	0.02159060225
923	0.02159058688
924	0.02159057153
925	0.02154312529
926	0.02150440774
927	0.02146702984
928	0.02145843153
929	0.02144983297
930	0.02139980357
931	0.02136975718
932	0.02134230457
933	0.02130284116
934	0.02126522544
935	0.02123105773
936	0.02120476331
937	0.02118985782
938	0.02117224966
939	0.02115773766
940	0.02115006587
941	0.02115003498
942	0.02110545181
943	0.02109408949
944	0.02106871434
945	0.0210225292
946	0.02100802812
947	0.02097684754
948	0.02095729499
949	0.02094921871
950	0.02090419597
951	0.02087657532
952	0.02083496142
953	0.02079236218
954	0.02077796096
955	0.02073193179
956	0.02067929238
957	0.02064208799
958	0.02056239282
959	0.020525733
960	0.0204883009
961	0.02048141973
962	0.02047801627
963	0.02044625922
964	0.02043590495
965	0.02042650342
966	0.02040331664
967	0.02037832498
968	0.02036520139
969	0.02033733181
970	0.02032008746
971	0.02030748933
972	0.0202879908
973	0.02026307585
974	0.02023342606
975	0.02020546627
976	0.02016526936
977	0.02014077979
978	0.02011954319
979	0.02008143421
980	0.02004920888
981	0.02003985667
982	0.0200037551
983	0.01998720844
984	0.01996433601
985	0.01992585017
986	0.01989364766
987	0.01987589925
988	0.01985829501
989	0.0198214028
990	0.01979194123
991	0.01976366885
992	0.01973281696
993	0.01970628894
994	0.01966498375
995	0.01963835787
996	0.01961528815
997	0.01959179158
998	0.01958083759
999	0.01954374462
